ent,mun,loc,upm,est_d,t_loc,id_vivienda,hab
9,10,1,24665,5,1,5,7
9,6,1,23029,5,1,5,7
9,16,1,17443,5,1,5,1
9,5,1,8153,5,1,4,3
9,7,1,29383,5,1,1,2
9,7,1,29383,5,1,4,6
9,12,1,36395,5,1,5,2
9,5,1,16713,5,1,1,3
9,6,1,22070,5,1,5,2
9,17,1,20338,5,1,5,6
9,6,1,24502,5,1,1,7
9,7,1,26780,5,1,4,2
9,7,1,26668,5,1,2,4
9,7,1,28653,5,1,4,3
9,11,1,34489,5,1,3,7
9,7,1,25299,5,1,1,5
9,9,1,37794,5,2,4,6
9,8,1,32464,5,1,1,4
9,11,1,34181,5,1,5,6
9,5,1,16713,5,1,5,3
9,9,1,37794,5,2,1,2
9,7,1,27718,5,1,5,4
9,5,1,13136,5,1,5,4
9,7,1,25143,5,1,4,2
9,7,1,29383,5,1,3,1
9,10,1,26401,5,1,3,3
9,7,1,27718,5,1,3,2
9,5,1,10665,5,1,3,7
9,12,1,36395,5,1,1,3
9,11,1,34181,5,1,2,2
9,6,1,23029,5,1,1,2
9,7,1,34866,5,1,5,3
9,2,1,14513,5,1,4,5
9,7,1,28239,5,1,5,3
9,16,1,17443,5,1,2,7
9,4,1,27196,5,1,1,7
9,17,1,18678,5,1,2,7
9,7,1,35330,5,1,3,7
9,2,1,12139,5,1,1,1
9,15,1,19009,5,1,3,5
9,6,1,24275,5,1,3,5
9,7,1,24858,5,1,1,2
9,6,1,24502,5,1,3,6
9,17,1,20338,5,1,3,7
9,7,1,30487,5,1,3,3
9,7,1,26668,5,1,1,6
9,6,1,22070,5,1,3,1
9,13,1,37483,5,1,3,5
9,10,1,26401,5,1,1,1
9,7,1,25299,5,1,4,3
9,17,1,17898,5,1,2,6
9,10,1,28498,5,1,1,1
9,7,1,30392,5,1,5,6
9,7,1,31982,5,1,3,6
9,10,1,26401,5,1,2,3
9,15,1,18137,5,1,2,1
9,4,1,26583,5,1,2,4
9,6,1,22070,5,1,4,7
9,7,1,23677,5,1,2,4
9,10,1,25449,5,1,3,6
9,10,1,26505,5,1,1,6
9,11,1,34371,5,1,1,7
9,6,1,24275,5,1,1,6
9,7,1,24858,5,1,4,4
9,5,1,10322,5,1,4,3
9,4,1,28818,5,1,3,1
9,4,1,26583,5,1,5,3
9,3,1,30962,5,1,2,6
9,11,1,34371,5,1,2,7
9,12,1,36653,5,1,5,3
9,6,1,24275,5,1,4,6
9,12,1,35737,5,1,1,7
9,7,1,28239,5,1,3,7
9,7,1,28064,5,1,2,4
9,11,26,32995,5,3,1,4
9,6,1,24069,5,1,2,6
9,17,1,20338,5,1,2,4
9,12,1,35737,5,1,5,2
9,7,1,25143,5,1,3,1
9,15,1,16922,5,1,4,1
9,7,1,35330,5,1,2,2
9,17,1,20720,5,1,5,7
9,5,1,15307,5,1,2,3
9,5,1,10665,5,1,2,6
9,7,1,30487,5,1,5,6
9,2,1,14513,5,1,2,1
9,7,1,29712,5,1,2,1
9,5,1,16115,5,1,2,2
9,15,1,19009,5,1,1,3
9,7,1,26155,5,1,5,6
9,5,1,12510,5,1,5,6
9,7,1,30487,5,1,4,6
9,2,1,14901,5,1,5,2
9,17,1,18678,5,1,3,4
9,10,1,28498,5,1,2,6
9,15,1,19784,5,1,5,6
9,15,1,18016,5,1,3,4
9,13,1,37483,5,1,5,2
9,6,1,23830,5,1,2,1
9,3,1,32604,5,1,4,7
9,2,1,12257,5,1,2,4
9,5,1,13559,5,1,1,7
9,5,1,11475,5,1,3,6
9,16,1,15989,5,1,4,5
9,6,1,23436,5,1,3,6
9,7,1,28967,5,1,5,1
9,5,1,10322,5,1,2,5
9,15,1,16922,5,1,1,7
9,10,1,25449,5,1,1,3
9,5,1,13696,5,1,2,2
9,17,1,20338,5,1,1,4
9,5,1,9863,5,1,5,6
9,6,1,22419,5,1,5,4
9,17,1,17011,5,1,3,5
9,9,1,37794,5,2,5,1
9,16,1,16502,5,1,1,5
9,17,1,17898,5,1,4,7
9,15,1,15865,5,1,2,6
9,7,1,33825,5,1,5,2
9,4,1,26583,5,1,4,5
9,6,1,23830,5,1,4,4
9,17,1,18376,5,1,2,2
9,7,1,27564,5,1,4,5
9,4,1,28818,5,1,1,2
9,12,1,34684,5,1,4,3
9,7,1,31316,5,1,1,4
9,13,1,37225,5,1,4,2
9,11,1,33510,5,1,5,7
9,6,1,20014,5,1,2,2
9,5,1,15307,5,1,5,7
9,15,1,17149,5,1,4,4
9,17,1,17662,5,1,5,2
9,2,1,12865,5,1,2,6
9,15,1,19458,5,1,2,2
9,2,1,12400,5,1,2,4
9,5,1,13559,5,1,5,4
9,10,1,24665,5,1,4,2
9,8,1,32464,5,1,3,1
9,7,1,30392,5,1,2,4
9,10,1,23229,5,1,2,1
9,12,1,36115,5,1,2,2
9,10,1,29820,5,1,1,5
9,8,1,32106,5,1,2,4
9,5,1,7610,5,1,5,3
9,5,1,16115,5,1,3,4
9,7,1,31982,5,1,4,6
9,7,1,29561,5,1,3,4
9,15,1,15865,5,1,4,7
9,7,1,26155,5,1,2,4
9,5,1,13280,5,1,4,2
9,10,1,30787,5,1,1,7
9,7,1,33825,5,1,3,2
9,7,1,28239,5,1,2,5
9,5,1,13696,5,1,5,5
9,7,1,29561,5,1,5,6
9,6,1,20014,5,1,3,7
9,7,1,26780,5,1,1,1
9,5,1,13280,5,1,1,2
9,17,1,18678,5,1,5,6
9,10,1,23928,5,1,5,5
9,16,1,16810,5,1,4,2
9,17,1,17898,5,1,1,3
9,6,1,23029,5,1,2,1
9,2,1,12400,5,1,4,6
9,12,1,36115,5,1,4,2
9,7,1,25793,5,1,3,6
9,17,1,18678,5,1,4,2
9,6,1,24502,5,1,4,7
9,5,1,14071,5,1,3,5
9,15,1,19458,5,1,1,1
9,7,1,27902,5,1,4,3
9,17,1,18068,5,1,2,7
9,6,1,20014,5,1,4,6
9,7,1,28653,5,1,3,7
9,15,1,17506,5,1,3,1
9,7,1,31419,5,1,2,6
9,11,26,32995,5,3,5,4
9,17,1,17301,5,1,2,3
9,10,1,28498,5,1,5,4
9,17,1,17662,5,1,1,5
9,5,1,10322,5,1,5,1
9,5,1,15307,5,1,3,2
9,2,1,14304,5,1,2,3
9,5,1,14071,5,1,5,4
9,17,1,17662,5,1,4,1
9,5,1,15067,5,1,5,7
9,16,1,16810,5,1,3,3
9,5,1,12510,5,1,1,7
9,11,1,35899,5,1,2,5
9,2,1,14304,5,1,3,3
9,3,1,32604,5,1,5,3
9,5,1,11813,5,1,2,4
9,5,1,13136,5,1,4,6
9,7,1,28064,5,1,3,5
9,13,1,37225,5,1,1,2
9,5,1,14742,5,1,2,1
9,4,1,26583,5,1,1,6
9,15,1,19784,5,1,1,3
9,7,1,28064,5,1,5,3
9,5,1,13944,5,1,2,1
9,7,1,31316,5,1,4,1
9,12,1,36395,5,1,2,1
9,11,1,34371,5,1,4,4
9,17,1,17011,5,1,1,1
9,7,1,35147,5,1,2,4
9,7,1,31316,5,1,2,2
9,7,1,28653,5,1,2,2
9,15,1,18137,5,1,3,7
9,5,1,13280,5,1,3,3
9,7,1,30287,5,1,5,1
9,15,1,19009,5,1,2,2
9,7,1,27564,5,1,1,7
9,7,1,30287,5,1,1,5
9,7,1,31982,5,1,1,3
9,5,1,10665,5,1,1,1
9,12,1,36115,5,1,1,4
9,5,1,16713,5,1,3,3
9,15,1,17506,5,1,5,5
9,5,1,15307,5,1,4,1
9,13,1,37035,5,1,4,5
9,11,1,33510,5,1,1,7
9,7,1,26780,5,1,3,5
9,11,26,32995,5,3,4,4
9,10,1,25449,5,1,5,5
9,7,1,28967,5,1,1,5
9,7,1,30035,5,1,2,3
9,10,1,30787,5,1,3,1
9,6,1,24502,5,1,5,7
9,7,1,28967,5,1,2,6
9,12,1,36653,5,1,1,6
9,12,1,36653,5,1,2,1
9,7,1,34866,5,1,1,6
9,11,26,32995,5,3,2,5
9,3,1,33359,5,1,2,4
9,7,1,27902,5,1,2,3
9,7,1,30035,5,1,1,1
9,16,1,15564,5,1,4,7
9,5,1,7610,5,1,2,4
9,7,1,30287,5,1,2,2
9,17,1,17301,5,1,5,4
9,2,1,13389,5,1,1,3
9,7,1,35147,5,1,3,5
9,7,1,27079,5,1,5,1
9,6,1,22070,5,1,1,5
9,7,1,26029,5,1,4,7
9,2,1,12257,5,1,4,1
9,15,1,21253,5,1,1,7
9,7,1,27902,5,1,1,7
9,10,1,23229,5,1,1,7
9,8,1,32767,5,1,4,2
9,7,1,28064,5,1,4,2
9,2,1,14513,5,1,1,2
9,7,1,26029,5,1,5,3
9,4,1,28818,5,1,4,6
9,10,1,26401,5,1,4,5
9,7,1,25643,5,1,4,2
9,11,1,35899,5,1,4,4
9,7,1,31757,5,1,3,6
9,5,1,16713,5,1,2,6
9,6,1,22070,5,1,2,4
9,2,1,14304,5,1,4,6
9,17,1,17011,5,1,2,6
9,8,1,32767,5,1,3,6
9,10,1,23229,5,1,5,7
9,7,1,25299,5,1,5,3
9,4,1,27196,5,1,3,2
9,2,1,12865,5,1,1,1
9,15,1,19458,5,1,4,3
9,17,1,18678,5,1,1,5
9,7,1,25143,5,1,1,3
9,17,1,21562,5,1,4,6
9,5,1,13559,5,1,3,7
9,2,1,12139,5,1,2,6
9,13,1,37483,5,1,1,2
9,7,1,29383,5,1,5,4
9,17,1,17898,5,1,5,4
9,11,1,34371,5,1,3,4
9,5,1,16115,5,1,1,7
9,17,1,17662,5,1,3,5
9,2,1,14901,5,1,4,7
9,5,1,14742,5,1,5,5
9,7,1,35147,5,1,5,7
9,5,1,14742,5,1,4,6
9,15,1,19009,5,1,5,2
9,7,1,35147,5,1,4,6
9,7,1,31654,5,1,1,4
9,11,1,35899,5,1,1,7
9,3,1,30962,5,1,1,4
9,7,1,25643,5,1,5,5
9,7,1,31051,5,1,5,6
9,7,1,29561,5,1,4,2
9,7,1,25299,5,1,2,5
9,10,1,24665,5,1,2,5
9,15,1,21253,5,1,3,7
9,5,1,11475,5,1,5,5
9,10,1,24665,5,1,1,6
9,7,1,31757,5,1,2,2
9,11,1,35899,5,1,3,1
9,7,1,23677,5,1,5,3
9,10,1,23928,5,1,1,2
9,10,1,23928,5,1,4,7
9,7,1,30487,5,1,2,6
9,10,1,26401,5,1,5,7
9,7,1,26780,5,1,5,5
9,16,1,15989,5,1,1,2
9,10,1,28498,5,1,4,4
9,7,1,30392,5,1,4,7
9,2,1,14901,5,1,1,4
9,5,1,9863,5,1,1,5
9,5,1,12723,5,1,2,3
9,15,1,21253,5,1,4,2
9,5,1,10322,5,1,3,6
9,7,1,29151,5,1,5,4
9,6,1,24502,5,1,2,5
9,5,1,7610,5,1,4,5
9,8,1,32464,5,1,2,7
9,6,1,24069,5,1,3,3
9,5,1,12723,5,1,3,4
9,6,1,23436,5,1,2,1
9,12,1,36653,5,1,4,1
9,4,1,28818,5,1,5,3
9,7,1,30392,5,1,1,5
9,12,1,35737,5,1,2,4
9,5,1,12723,5,1,5,2
9,5,1,11813,5,1,3,4
9,15,1,15865,5,1,5,1
9,2,1,13389,5,1,4,1
9,7,1,28967,5,1,3,3
9,3,1,32604,5,1,1,7
9,5,1,13944,5,1,3,6
9,16,1,15989,5,1,3,7
9,17,1,21562,5,1,3,1
9,5,1,11475,5,1,1,1
9,5,1,12723,5,1,4,2
9,5,1,10665,5,1,5,1
9,15,1,18016,5,1,2,2
9,10,1,26505,5,1,2,7
9,2,1,12400,5,1,5,7
9,11,1,33510,5,1,2,6
9,7,1,26952,5,1,5,3
9,5,1,9863,5,1,3,6
9,7,1,27902,5,1,5,1
9,7,1,30035,5,1,3,4
9,4,1,27196,5,1,5,6
9,15,1,17149,5,1,3,4
9,5,1,13944,5,1,1,3
9,7,1,24858,5,1,3,1
9,7,1,26029,5,1,3,7
9,17,1,21562,5,1,1,2
9,4,1,27196,5,1,4,1
9,12,1,36115,5,1,5,1
9,8,1,32464,5,1,4,5
9,5,1,13280,5,1,5,4
9,5,1,7610,5,1,3,3
9,7,1,27718,5,1,1,7
9,7,1,25793,5,1,1,6
9,6,1,22419,5,1,3,2
9,7,1,35147,5,1,1,3
9,7,1,25143,5,1,2,7
9,2,1,13389,5,1,5,7
9,15,1,19009,5,1,4,4
9,17,1,18068,5,1,1,7
9,10,1,30787,5,1,2,7
9,7,1,27902,5,1,3,1
9,7,1,27564,5,1,2,1
9,15,1,18137,5,1,5,2
9,15,1,15865,5,1,1,4
9,11,1,34489,5,1,2,3
9,5,1,16713,5,1,4,1
9,13,1,37035,5,1,1,7
9,5,1,16115,5,1,5,4
9,2,1,12139,5,1,3,1
9,7,1,27718,5,1,4,4
9,7,1,25143,5,1,5,4
9,5,1,8153,5,1,1,3
9,12,1,36395,5,1,3,1
9,7,1,33825,5,1,4,3
9,11,26,32995,5,3,3,1
9,17,1,20720,5,1,3,5
9,5,1,8153,5,1,2,6
9,13,1,37035,5,1,5,4
9,15,1,19784,5,1,4,7
9,13,1,37225,5,1,3,2
9,5,1,9863,5,1,2,6
9,15,1,19784,5,1,2,5
9,2,1,12139,5,1,4,1
9,6,1,24275,5,1,5,4
9,12,1,34684,5,1,5,2
9,15,1,21253,5,1,5,6
9,12,1,35737,5,1,4,5
9,5,1,8153,5,1,3,2
9,2,1,12400,5,1,3,4
9,7,1,29151,5,1,2,2
9,10,1,26505,5,1,4,4
9,5,1,11475,5,1,2,7
9,17,1,21562,5,1,5,6
9,5,1,12510,5,1,4,6
9,4,1,27196,5,1,2,2
9,15,1,17506,5,1,2,1
9,7,1,25299,5,1,3,2
9,5,1,15067,5,1,3,7
9,7,1,31316,5,1,3,3
9,7,1,27079,5,1,4,4
9,3,1,30962,5,1,4,4
9,5,1,14742,5,1,1,3
9,9,1,37794,5,2,3,6
9,13,1,37225,5,1,5,4
9,7,1,26952,5,1,2,2
9,7,1,26952,5,1,1,1
9,5,1,11813,5,1,4,3
9,12,1,36115,5,1,3,4
9,5,1,10665,5,1,4,3
9,5,1,16115,5,1,4,2
9,2,1,12257,5,1,3,6
9,7,1,28239,5,1,4,2
9,7,1,34866,5,1,3,3
9,15,1,18016,5,1,5,5
9,17,1,21562,5,1,2,1
9,10,1,25449,5,1,2,4
9,2,1,12865,5,1,3,4
9,7,1,31419,5,1,5,6
9,2,1,12139,5,1,5,5
9,16,1,16810,5,1,5,4
9,7,1,29712,5,1,5,4
9,15,1,16922,5,1,2,1
9,3,1,30962,5,1,3,4
9,15,1,17149,5,1,1,3
9,3,1,33359,5,1,4,1
9,7,1,26780,5,1,2,5
9,17,1,20720,5,1,4,7
9,5,1,11813,5,1,1,3
9,11,1,33510,5,1,3,3
9,13,1,37483,5,1,4,7
9,7,1,26668,5,1,5,6
9,7,1,26668,5,1,4,2
9,10,1,29820,5,1,2,4
9,4,1,26583,5,1,3,2
9,7,1,24858,5,1,5,2
9,16,1,15564,5,1,5,3
9,7,1,29712,5,1,4,6
9,2,1,14513,5,1,3,6
9,7,1,28239,5,1,1,4
9,7,1,26668,5,1,3,2
9,2,1,14901,5,1,2,7
9,17,1,17662,5,1,2,4
9,7,1,27564,5,1,3,5
9,5,1,11475,5,1,4,5
9,2,1,13389,5,1,2,7
9,2,1,14304,5,1,1,6
9,10,1,23229,5,1,4,7
9,7,1,31051,5,1,1,5
9,10,1,26505,5,1,5,6
9,5,1,9273,5,1,4,5
9,6,1,22419,5,1,1,4
9,16,1,17443,5,1,3,4
9,5,1,14071,5,1,2,4
9,11,1,34489,5,1,4,2
9,16,1,15989,5,1,2,2
9,15,1,19458,5,1,3,5
9,8,1,32106,5,1,5,1
9,5,1,13136,5,1,2,2
9,10,1,26505,5,1,3,1
9,3,1,32604,5,1,2,1
9,8,1,32106,5,1,1,6
9,7,1,26155,5,1,3,5
9,17,1,20338,5,1,4,3
9,2,1,12400,5,1,1,6
9,7,1,27079,5,1,3,6
9,7,1,31757,5,1,5,6
9,3,1,33359,5,1,5,5
9,7,1,31757,5,1,1,5
9,11,1,34371,5,1,5,3
9,11,1,34181,5,1,4,7
9,16,1,15564,5,1,2,6
9,10,1,30787,5,1,4,5
9,13,1,37483,5,1,2,4
9,7,1,31654,5,1,5,6
9,11,1,34489,5,1,5,4
9,11,1,34181,5,1,3,3
9,7,1,35330,5,1,5,4
9,5,1,12723,5,1,1,5
9,7,1,25643,5,1,2,1
9,7,1,25793,5,1,5,5
9,8,1,32767,5,1,5,2
9,17,1,17301,5,1,1,6
9,17,1,20720,5,1,1,5
9,5,1,13944,5,1,5,6
9,2,1,14901,5,1,3,5
9,7,1,30287,5,1,3,6
9,11,1,35899,5,1,5,3
9,7,1,26155,5,1,1,5
9,4,1,28818,5,1,2,2
9,12,1,34684,5,1,1,1
9,6,1,24069,5,1,4,1
9,16,1,16810,5,1,2,4
9,6,1,20014,5,1,5,2
9,15,1,18137,5,1,1,5
9,6,1,23830,5,1,3,2
9,17,1,18376,5,1,5,1
9,10,1,25449,5,1,4,2
9,7,1,31419,5,1,3,1
9,17,1,17301,5,1,4,6
9,5,1,13944,5,1,4,1
9,7,1,29383,5,1,2,4
9,7,1,31654,5,1,4,7
9,5,1,13696,5,1,4,2
9,16,1,16810,5,1,1,5
9,5,1,12510,5,1,2,7
9,7,1,28653,5,1,1,7
9,6,1,24069,5,1,5,6
9,5,1,9863,5,1,4,4
9,5,1,14071,5,1,1,3
9,12,1,35737,5,1,3,5
9,6,1,22419,5,1,4,4
9,16,1,17443,5,1,1,4
9,10,1,30787,5,1,5,5
9,6,1,23830,5,1,1,6
9,10,1,28498,5,1,3,6
9,2,1,12865,5,1,4,7
9,5,1,13280,5,1,2,1
9,13,1,37035,5,1,3,4
9,7,1,26029,5,1,1,6
9,16,1,15564,5,1,1,5
9,5,1,13696,5,1,3,2
9,17,1,18376,5,1,1,4
9,7,1,31051,5,1,2,4
9,7,1,31051,5,1,3,7
9,5,1,13136,5,1,3,4
9,7,1,29151,5,1,3,4
9,5,1,12510,5,1,3,5
9,17,1,17898,5,1,3,2
9,5,1,15067,5,1,2,5
9,6,1,23436,5,1,1,5
9,15,1,17506,5,1,1,5
9,7,1,31051,5,1,4,6
9,7,1,31757,5,1,4,4
9,7,1,31316,5,1,5,6
9,5,1,14071,5,1,4,6
9,6,1,23830,5,1,5,2
9,7,1,26029,5,1,2,3
9,7,1,26155,5,1,4,1
9,16,1,16502,5,1,5,5
9,8,1,32106,5,1,4,2
9,15,1,18016,5,1,1,4
9,15,1,18016,5,1,4,4
9,7,1,23677,5,1,3,5
9,5,1,13696,5,1,1,6
9,17,1,18068,5,1,3,2
9,7,1,28653,5,1,5,4
9,8,1,32767,5,1,2,2
9,15,1,16922,5,1,3,7
9,5,1,15307,5,1,1,5
9,6,1,22419,5,1,2,3
9,2,1,12865,5,1,5,3
9,7,1,25793,5,1,4,1
9,7,1,24858,5,1,2,3
9,15,1,15865,5,1,3,1
9,13,1,37225,5,1,2,2
9,10,1,29820,5,1,3,1
9,10,1,23928,5,1,2,3
9,7,1,29712,5,1,3,5
9,5,1,13136,5,1,1,3
9,6,1,23029,5,1,3,3
9,10,1,23928,5,1,3,6
9,7,1,28064,5,1,1,6
9,5,1,9273,5,1,2,2
9,7,1,31419,5,1,4,1
9,7,1,23677,5,1,4,3
9,17,1,17301,5,1,3,5
9,6,1,24275,5,1,2,3
9,7,1,31654,5,1,3,1
9,10,1,29820,5,1,4,3
9,5,1,14742,5,1,3,3
9,7,1,25643,5,1,1,1
9,10,1,24665,5,1,3,2
9,7,1,23677,5,1,1,5
9,5,1,9273,5,1,5,2
9,2,1,13389,5,1,3,3
9,6,1,24069,5,1,1,1
9,7,1,30035,5,1,5,2
9,17,1,18376,5,1,3,7
9,6,1,23436,5,1,5,2
9,7,1,31982,5,1,5,7
9,3,1,30962,5,1,5,1
9,2,1,12257,5,1,1,6
9,12,1,34684,5,1,3,6
9,12,1,34684,5,1,2,7
9,7,1,34866,5,1,2,3
9,5,1,9273,5,1,1,7
9,6,1,20014,5,1,1,7
9,5,1,13559,5,1,2,7
9,7,1,30392,5,1,3,6
9,7,1,28967,5,1,4,1
9,7,1,35330,5,1,1,6
9,15,1,17149,5,1,5,4
9,15,1,18137,5,1,4,4
9,7,1,26952,5,1,4,3
9,7,1,33825,5,1,2,1
9,5,1,15067,5,1,4,3
9,2,1,14513,5,1,5,2
9,7,1,27718,5,1,2,6
9,8,1,32464,5,1,5,4
9,11,1,33510,5,1,4,1
9,11,1,34489,5,1,1,7
9,7,1,35330,5,1,4,7
9,7,1,29561,5,1,2,7
9,10,1,23229,5,1,3,6
9,5,1,15067,5,1,1,1
9,15,1,17149,5,1,2,4
9,5,1,8153,5,1,5,3
9,7,1,30287,5,1,4,6
9,5,1,7610,5,1,1,1
9,16,1,16502,5,1,3,5
9,7,1,29712,5,1,1,1
9,7,1,29151,5,1,1,4
9,13,1,37035,5,1,2,4
9,10,1,29820,5,1,5,7
9,5,1,13559,5,1,4,2
9,17,1,17011,5,1,4,5
9,9,1,37794,5,2,2,1
9,7,1,27079,5,1,1,2
9,7,1,30035,5,1,4,2
9,17,1,18068,5,1,4,6
9,7,1,31419,5,1,1,2
9,7,1,27564,5,1,5,3
9,15,1,17506,5,1,4,4
9,12,26,37578,6,2,2,7
9,12,1,35479,6,1,5,1
9,12,1,36113,6,1,5,6
9,12,1,36851,6,1,4,7
9,12,1,34041,6,1,4,2
9,12,1,35878,6,1,4,6
9,12,1,36113,6,1,1,4
9,12,1,36113,6,1,2,2
9,12,1,35878,6,1,2,3
9,12,26,37578,6,2,3,2
9,12,1,36851,6,1,3,5
9,12,1,34041,6,1,2,6
9,12,1,34041,6,1,5,6
9,12,1,36851,6,1,1,6
9,12,26,37578,6,2,1,5
9,12,26,37578,6,2,4,6
9,12,1,35878,6,1,5,2
9,12,1,35479,6,1,1,5
9,12,1,36113,6,1,4,6
9,12,1,35878,6,1,1,7
9,12,1,35479,6,1,3,2
9,12,1,34041,6,1,1,4
9,12,1,34041,6,1,3,6
9,12,1,35479,6,1,2,3
9,12,1,36113,6,1,3,7
9,12,1,36851,6,1,2,2
9,12,26,37578,6,2,5,3
9,12,1,35878,6,1,3,2
9,12,1,36851,6,1,5,5
9,12,1,35479,6,1,4,3
9,11,1,34923,7,1,2,6
9,17,1,20042,7,1,2,6
9,15,1,16527,7,1,1,5
9,11,1,34923,7,1,1,7
9,17,1,17416,7,1,2,3
9,10,1,31767,7,1,5,2
9,17,1,19180,7,1,1,3
9,17,1,21580,7,1,2,1
9,15,1,16527,7,1,5,1
9,11,1,34493,7,1,5,5
9,6,1,21168,7,1,1,7
9,5,1,15399,7,1,3,7
9,7,1,29038,7,1,2,7
9,5,1,13948,7,1,2,1
9,6,1,22568,7,1,2,2
9,7,1,27308,7,1,4,3
9,7,1,24327,7,1,1,4
9,5,1,12428,7,1,5,6
9,15,1,18670,7,1,1,4
9,15,1,20778,7,1,4,4
9,11,1,34493,7,1,4,7
9,5,1,14930,7,1,5,5
9,5,1,17165,7,1,4,6
9,3,1,32786,7,1,5,6
9,6,1,23393,7,1,5,7
9,17,1,20042,7,1,4,3
9,5,1,14930,7,1,1,6
9,7,1,26605,7,1,4,5
9,7,1,24327,7,1,2,6
9,7,1,30131,7,1,1,3
9,17,1,19180,7,1,5,5
9,15,1,19893,7,1,1,6
9,7,1,30131,7,1,4,7
9,7,1,29038,7,1,1,2
9,13,1,36939,7,1,1,4
9,6,1,23824,7,1,4,4
9,13,1,36044,7,1,2,1
9,17,1,18944,7,1,2,4
9,7,1,25647,7,1,5,2
9,6,1,23473,7,1,5,5
9,6,1,22568,7,1,1,5
9,5,1,14715,7,1,5,6
9,13,1,36588,7,1,3,3
9,5,1,16391,7,1,1,4
9,6,1,23473,7,1,3,6
9,10,1,26046,7,1,2,2
9,7,1,27765,7,1,1,4
9,7,1,25647,7,1,2,6
9,8,1,33379,7,1,2,2
9,10,1,26046,7,1,1,7
9,5,1,15399,7,1,1,1
9,5,1,17165,7,1,3,7
9,5,1,11422,7,1,5,1
9,5,1,13427,7,1,1,3
9,5,1,14222,7,1,4,2
9,7,1,28681,7,1,3,3
9,10,1,29818,7,1,1,3
9,6,1,21168,7,1,2,3
9,16,1,16767,7,1,5,5
9,5,1,15932,7,1,4,6
9,7,1,26962,7,1,5,1
9,5,1,8599,7,1,5,1
9,5,1,16109,7,1,3,2
9,7,1,27308,7,1,3,3
9,3,1,32980,7,1,5,3
9,7,1,29286,7,1,4,5
9,10,1,31767,7,1,3,5
9,2,1,15769,7,1,5,2
9,7,1,27765,7,1,4,7
9,6,1,23824,7,1,2,6
9,5,1,10005,7,1,4,3
9,15,1,21332,7,1,1,3
9,5,1,13205,7,1,5,3
9,16,1,17510,7,1,3,1
9,5,1,16391,7,1,3,5
9,17,1,18944,7,1,3,2
9,7,1,29038,7,1,3,7
9,5,1,13865,7,1,1,2
9,16,1,22805,7,1,3,5
9,5,1,15399,7,1,2,4
9,13,1,36469,7,1,3,3
9,13,1,36044,7,1,3,3
9,7,1,29286,7,1,3,3
9,5,1,11422,7,1,1,3
9,7,1,27201,7,1,1,6
9,15,1,19356,7,1,1,4
9,8,1,32463,7,1,1,5
9,16,1,22805,7,1,5,2
9,16,1,16767,7,1,3,1
9,7,1,29286,7,1,1,2
9,5,1,13427,7,1,2,4
9,5,1,10005,7,1,1,4
9,10,1,29818,7,1,3,3
9,13,1,36939,7,1,4,4
9,5,1,17165,7,1,2,3
9,5,1,13427,7,1,4,7
9,3,1,32786,7,1,2,6
9,17,1,17416,7,1,4,6
9,2,1,14332,7,1,2,5
9,13,1,37040,7,1,2,3
9,7,1,28388,7,1,4,3
9,3,1,32786,7,1,3,6
9,17,1,18944,7,1,1,7
9,16,1,16767,7,1,4,3
9,7,1,26781,7,1,2,5
9,15,1,17044,7,1,2,3
9,7,1,30508,7,1,4,6
9,5,1,12741,7,1,4,3
9,2,1,15240,7,1,5,2
9,13,1,36939,7,1,5,7
9,17,1,17288,7,1,5,2
9,17,1,21925,7,1,3,4
9,13,1,37232,7,1,2,6
9,17,1,18295,7,1,1,6
9,5,1,16109,7,1,5,7
9,2,1,15105,7,1,5,6
9,17,1,18071,7,1,2,3
9,17,1,19180,7,1,3,7
9,16,1,17890,7,1,5,5
9,3,1,30877,7,1,3,4
9,5,1,14448,7,1,2,5
9,15,1,18670,7,1,2,2
9,17,1,21580,7,1,1,4
9,13,1,37232,7,1,1,6
9,7,1,26332,7,1,3,5
9,5,1,11422,7,1,2,2
9,15,1,19558,7,1,2,6
9,15,1,21332,7,1,4,3
9,6,1,24090,7,1,1,5
9,8,1,32463,7,1,4,5
9,3,1,30877,7,1,2,2
9,6,1,23473,7,1,2,7
9,15,1,20616,7,1,5,6
9,5,1,14930,7,1,4,5
9,5,1,14081,7,1,3,2
9,15,1,19893,7,1,3,4
9,13,1,36785,7,1,1,2
9,11,1,35509,7,1,4,6
9,5,1,16967,7,1,5,2
9,6,1,21168,7,1,4,4
9,5,1,13948,7,1,5,5
9,17,1,17693,7,1,5,1
9,17,1,21580,7,1,3,3
9,6,1,21042,7,1,2,4
9,5,1,14222,7,1,1,7
9,7,1,27201,7,1,5,2
9,6,1,23393,7,1,4,7
9,6,1,24090,7,1,2,6
9,5,1,10524,7,1,2,6
9,8,1,33780,7,1,3,1
9,13,1,37232,7,1,4,1
9,5,1,16391,7,1,2,3
9,5,1,16391,7,1,5,3
9,10,1,29621,7,1,3,4
9,2,1,14508,7,1,5,7
9,15,1,22260,7,1,2,4
9,16,1,15604,7,1,1,7
9,5,1,12172,7,1,5,3
9,15,1,21332,7,1,3,4
9,10,1,29621,7,1,1,7
9,5,1,10005,7,1,5,5
9,5,1,14715,7,1,1,6
9,3,1,32786,7,1,4,3
9,16,1,15604,7,1,5,4
9,8,1,32463,7,1,5,2
